Seq_Number,ROA_0,ROE_0,ROS_0,L1_0,L2_0,L3_0,DOA_0,DOKP_0,DOKZ_0,DOZ_0,CZ_0,ZVI_0,FP_0,NI_0,KCZ_0,FKCZ_0,KSA_0,ZVB_0,MT_0,MPH_0,ROA_1,ROE_1,ROS_1,L1_1,L2_1,L3_1,DOA_1,DOKP_1,DOKZ_1,DOZ_1,CZ_1,ZVI_1,FP_1,NI_1,KCZ_1,FKCZ_1,KSA_1,ZVB_1,MT_1,MPH_1,ROA_2,ROE_2,ROS_2,L1_2,L2_2,L3_2,DOA_2,DOKP_2,DOKZ_2,DOZ_2,CZ_2,ZVI_2,FP_2,NI_2,KCZ_2,FKCZ_2,KSA_2,ZVB_2,MT_2,MPH_2,IS_BANKRUPT,TYPE,RUN
1121,-99.77,804.13,-91.47,0.01,0.31,0.63,333.71,110.48,248.46,119.67,1.12,-9.06,-8.06,-91.51,112.41,-88.14,-0.41,36.85,7.58,-22.73,0.8,-7.88,0.68,0.08,0.49,0.71,308.8,44.56,238.06,76.12,1.1,-10.9,-9.9,7.39,110.1,0.82,-0.46,31.72,4.13,48.77,13.89,498.54,6.51,0.07,1.12,1.23,170.61,28.94,52.53,11.97,0.97,34.89,35.89,20.95,97.21,14.55,1.62,31.67,2.42,282.32,0,TRAIN,3.0
1122,1.44,1.75,1.54,0.33,2.52,2.62,388.3,112.4,51.99,5.41,0.17,0.21,1.21,16.64,17.33,34.7,1.3,0.0,16.21,63.26,3.76,5.94,,0.3,1.45,1.48,435.5,176.77,154.27,3.64,0.37,0.58,1.58,15.42,36.65,20.33,1.36,0.0,9.94,38.64,2.74,3.58,,0.18,1.88,1.94,356.02,132.83,78.35,4.18,0.23,0.31,1.31,18.34,23.48,30.2,1.36,0.0,10.93,44.68,0,TRAIN,3.0
1123,13.17,13.71,,25.43,25.43,25.43,,,,,0.04,0.04,1.04,13.17,3.93,335.0,,0.0,,0.0,1.89,2.37,2.41,3.96,4.14,4.89,464.75,16.96,93.98,70.69,0.2,0.26,1.26,2.03,20.45,9.23,,0.0,0.18,-2.93,-57.79,-363.61,-378.43,0.04,0.29,0.38,2383.38,503.91,1982.52,180.0,0.84,5.29,6.29,-34.81,84.11,-53.27,0.23,0.0,150.48,-64.94,0,TRAIN,3.0
1124,2.39,4.69,40.06,0.01,1.17,2.1,6106.1,1865.77,1611.69,1524.63,0.41,0.8,1.96,11.07,49.07,27.12,1.17,0.0,145.62,-67.63,-0.14,-0.43,-15.47,0.01,1.33,1.63,41494.37,21120.19,16077.26,4794.18,49.01,155.13,3.16,4.18,49.01,10.2,0.93,0.0,345.33,-15.52,-1.87,-7.8,-32.4,0.0,0.64,0.84,6301.05,2112.34,1582.16,694.14,58.8,245.01,4.17,5.47,58.8,7.23,0.53,28.14,89.66,-40.99,0,TRAIN,3.0
1125,0.32,0.98,0.56,0.02,0.59,0.81,642.68,93.65,139.63,34.66,0.4,1.26,3.11,11.86,67.85,34.32,0.58,10.16,20.38,112.61,-1.03,-3.23,-1.77,0.07,0.41,0.58,629.12,73.89,150.24,37.94,0.44,1.38,3.15,11.81,43.65,25.0,0.49,11.21,15.99,76.81,-0.08,-0.28,-0.17,0.01,0.23,0.6,765.32,35.15,143.23,59.0,0.41,1.37,3.33,12.6,41.02,28.03,0.56,15.25,19.18,71.61,0,TRAIN,3.0
1126,5.09,9.96,4.7,0.46,0.82,1.06,336.16,33.67,53.29,22.84,0.49,0.95,1.96,10.62,48.89,43.52,1.08,14.85,5.11,21.7,6.28,15.53,9.2,0.9,1.64,1.98,532.78,63.9,69.06,28.58,0.6,1.47,2.47,11.45,59.53,31.43,1.23,12.5,5.04,20.02,5.45,12.78,6.99,1.12,1.78,2.0,467.12,65.07,81.44,21.41,0.57,1.35,2.35,9.34,57.39,30.58,1.44,12.04,3.71,15.23,0,TRAIN,3.0
1127,-0.16,-0.25,-0.23,1.92,2.09,2.18,501.31,18.8,149.56,12.99,0.35,0.54,1.54,34.43,35.21,13.06,2.0,0.0,47.64,121.51,-4.62,-7.43,-6.56,1.74,2.01,2.07,516.89,45.28,169.74,10.99,0.38,0.61,1.61,29.1,37.87,-0.9,2.1,0.0,34.92,81.4,-7.69,-12.74,-10.3,1.37,1.59,1.63,487.55,36.83,167.69,8.17,0.4,0.66,1.66,30.52,39.64,-0.33,1.48,0.0,37.42,85.37,0,TRAIN,3.0
1128,90.43,112.24,48.29,5.12,5.6,5.6,194.4,16.44,34.32,,0.19,0.24,1.24,132.26,19.43,465.37,,0.0,22.34,28.8,21.53,33.79,12.02,0.07,2.83,2.83,203.29,196.34,71.03,,0.36,0.57,1.57,44.44,36.29,59.32,,0.0,12.79,42.88,1.42,2.13,1.72,3.04,3.05,3.05,440.51,1.5,143.0,,0.33,0.5,1.5,22.74,33.3,4.27,,0.0,25.8,70.85,0,TRAIN,3.0
1129,0.99,54.68,5.22,0.18,0.44,0.44,1922.89,64.21,483.69,,0.98,54.35,55.35,2.91,98.19,1.28,0.84,0.0,10.14,49.37,0.51,28.79,2.54,0.08,1.73,1.73,1807.41,328.23,212.92,,98.22,5518.87,56.19,2.04,98.22,2.22,1.11,0.0,7.6,37.12,2.79,66.96,11.4,0.02,1.93,1.93,1488.43,25.22,223.62,,95.84,2301.63,24.02,4.38,95.84,4.97,1.28,3.84,6.53,17.29,0,TRAIN,3.0
1130,-21.28,-67.34,-24.21,1.09,1.17,1.17,414.01,24.21,275.83,,0.67,2.13,3.16,-21.28,68.39,-31.6,,0.0,0.0,0.0,-11.51,-78.27,,0.96,0.98,0.98,489.18,8.52,412.69,,0.85,5.8,6.8,-11.51,85.3,-13.49,,0.0,0.0,0.0,2.22,15.09,,0.93,0.94,0.94,555.42,4.28,468.49,,0.85,5.8,6.8,2.22,85.29,2.6,,0.0,0.0,0.0,0,TRAIN,3.0
1131,6.8,6.94,49.47,49.41,49.41,49.41,2080.14,,53.0,,0.02,0.02,1.02,6.8,2.02,336.04,,0.0,0.0,0.0,15.1,16.23,47.08,14.36,14.36,14.36,1134.97,,78.15,,6.96,7.48,1.07,15.1,6.96,216.88,,0.0,0.0,0.0,27.15,28.84,47.07,16.51,17.12,17.12,630.97,22.36,36.44,,5.84,6.2,1.06,27.15,5.84,464.94,,0.0,0.0,0.0,0,TRAIN,3.0
1132,5.83,7.19,8.88,3.1,5.28,5.28,554.24,226.05,103.79,,0.19,0.23,1.23,5.83,18.93,30.79,,0.0,0.0,0.0,73.9,76.54,82.8,23.91,28.99,28.99,407.83,70.76,13.91,,0.03,0.04,1.04,73.9,3.45,2142.62,,0.0,0.0,0.0,34.81,40.99,52.06,5.82,6.63,6.63,544.46,65.76,81.2,,0.15,0.18,1.18,43.43,15.08,230.82,,0.0,12.9,16.09,0,TRAIN,3.0
1133,4.28,5.61,4.95,3.09,7.09,7.13,420.98,119.47,39.91,1.97,0.23,0.31,1.31,17.18,23.82,55.42,2.85,0.0,14.92,48.88,4.3,6.66,,1.58,2.87,2.95,393.12,107.21,95.57,7.47,0.35,0.55,1.55,16.07,35.43,34.21,3.06,0.0,9.33,32.33,21.16,24.7,,0.38,5.47,5.8,206.18,118.12,23.22,7.73,0.14,0.17,1.17,40.72,14.34,233.09,3.02,0.0,8.16,22.18,0,TRAIN,3.0
1134,0.28,0.59,0.66,0.34,1.32,1.82,857.97,111.59,113.8,57.28,0.49,1.01,2.09,11.06,52.18,11.72,0.98,20.44,25.41,90.1,1.6,3.84,4.12,0.03,0.32,0.4,939.49,110.89,235.26,38.98,0.55,1.33,2.41,10.44,55.5,11.52,0.56,23.25,16.35,57.7,4.6,10.43,13.31,0.01,0.36,0.47,1053.11,114.92,149.79,44.79,0.48,1.09,2.27,12.39,48.16,16.97,0.6,25.42,16.14,44.48,0,TRAIN,3.0
1135,0.9,2.11,0.43,0.0,1.16,1.73,172.75,56.02,44.13,28.37,0.57,1.34,2.34,8.28,57.2,18.32,1.0,2.58,3.5,37.33,-0.03,-0.06,-0.01,0.64,2.04,2.34,137.88,41.71,29.77,8.78,0.52,1.1,2.1,9.13,52.36,17.28,1.15,0.0,2.57,30.4,9.92,20.09,4.09,0.08,0.83,0.83,150.0,41.25,53.6,,0.51,1.02,2.02,19.99,50.61,37.02,0.91,0.92,3.05,20.84,0,TRAIN,3.0
1136,-6.81,-8.11,-17.04,0.0,3.59,3.96,910.55,466.28,25.49,49.41,0.16,0.19,1.19,-1.09,16.0,-23.73,1.99,11.62,14.32,-543.46,2.53,2.98,5.28,0.0,4.07,4.44,761.3,420.68,21.75,38.97,0.15,0.18,1.18,8.39,15.09,35.73,2.21,10.86,8.86,51.65,1.35,1.63,3.03,0.0,3.82,4.16,817.23,483.74,40.43,43.13,0.17,0.2,1.21,7.46,16.99,23.97,2.42,10.69,9.91,43.01,0,TRAIN,3.0
1137,0.04,0.07,0.11,0.11,1.03,2.91,924.39,143.77,156.35,298.27,0.37,0.58,1.58,36.07,36.7,28.03,1.65,0.0,91.49,-55664.25,1.26,2.05,3.24,0.42,1.55,3.45,937.53,179.75,158.93,301.81,0.39,0.63,1.63,35.38,38.6,26.51,2.03,8.3,65.23,-1075.33,1.36,1.95,2.82,0.19,1.49,3.76,756.91,148.72,114.25,259.37,0.31,0.44,1.44,42.42,30.52,48.92,1.99,0.0,63.29,-3560.31,0,TRAIN,3.0
1138,12.33,184.09,8.87,0.05,0.2,0.81,261.98,38.01,240.16,147.26,0.93,13.92,14.94,18.0,93.3,15.99,0.28,0.45,4.09,24.16,-2.51,-46.38,-1.84,0.23,0.32,0.88,266.64,24.13,235.03,137.49,94.59,1748.67,18.49,3.46,94.59,1.88,0.32,5.42,4.37,57.64,0.08,1.28,0.05,0.12,0.22,0.89,236.23,22.1,219.61,147.44,94.06,1582.38,16.82,5.01,94.06,4.49,0.37,0.0,3.2,65.19,0,TRAIN,3.0
1139,0.77,0.85,0.58,7.54,10.29,10.29,273.97,71.39,26.0,,0.1,0.11,1.11,2.11,9.59,8.03,,0.0,0.75,24.39,23.83,35.54,,1.9,3.01,3.02,197.29,71.77,64.28,0.7,0.33,0.49,1.49,32.51,32.95,72.33,,0.0,3.48,16.38,21.44,25.03,,6.96,6.96,6.96,766.27,,108.91,,0.14,0.17,1.17,22.98,14.37,149.17,,0.0,2.4,3.92,0,TRAIN,3.0
1140,8.23,9.14,71.99,0.29,3.37,7.09,3182.58,425.63,138.17,520.6,0.05,0.06,1.11,16.96,9.88,417.15,1.32,0.0,76.32,-100.68,3.47,4.96,57.09,0.09,1.44,1.85,5985.01,2068.54,141.54,640.9,0.27,0.38,1.43,11.9,26.72,57.88,1.36,23.58,98.18,-66.5,0.05,0.06,0.46,0.56,2.63,4.4,3094.85,485.42,58.11,415.61,0.09,0.1,1.14,12.46,8.71,190.76,1.33,5.75,76.33,-82.16,0,TRAIN,3.0
1141,26.43,92.79,9.01,0.58,0.94,1.13,124.17,24.38,54.36,12.72,0.72,2.51,3.51,44.53,71.52,43.97,1.13,10.72,6.18,31.9,12.17,29.16,5.02,0.38,0.81,1.32,150.18,28.92,31.78,34.69,0.58,1.4,2.4,35.4,58.29,32.24,1.33,23.82,6.77,-19.01,1.74,5.98,1.72,0.12,0.31,0.48,360.45,43.89,91.79,40.88,0.71,2.44,3.44,15.61,70.92,8.62,0.99,38.99,9.45,74.51,0,TRAIN,3.0
1142,3.26,12.13,1.38,0.01,0.99,1.13,153.86,107.7,110.04,16.41,0.73,2.73,3.73,17.68,73.17,11.94,1.51,0.0,6.1,58.77,3.11,7.19,1.14,0.17,0.92,1.38,134.19,54.89,73.88,34.25,0.57,1.32,2.32,24.02,56.82,12.92,1.89,0.0,5.86,61.56,17.72,25.78,4.72,0.08,2.36,2.47,97.05,64.5,28.42,3.12,0.31,0.45,1.45,51.96,31.27,73.21,2.57,0.0,7.21,50.69,0,TRAIN,3.0
1143,29.97,30.35,10.94,37.69,79.89,79.89,60.58,69.4,1.64,,0.01,0.01,1.01,29.97,1.25,2394.51,,0.0,0.0,0.0,23.24,24.9,6.68,7.01,15.0,15.0,104.69,55.14,6.9,,6.67,7.14,1.07,23.24,6.67,348.47,,0.0,0.0,0.0,28.77,55.11,18.39,0.35,2.09,2.09,232.62,191.8,14.48,,47.79,91.52,1.92,40.95,47.79,60.21,,41.49,7.78,23.41,0,TRAIN,3.0
1144,0.02,0.08,0.04,0.0,0.75,1.18,645.32,166.01,141.48,104.36,0.46,1.6,3.52,4.22,71.56,20.04,0.65,15.42,7.44,49.48,0.22,0.65,0.36,0.0,0.45,1.15,588.59,110.68,186.15,223.29,0.62,1.8,2.91,17.3,61.76,18.57,1.12,24.26,19.65,47.09,0.63,1.65,0.66,0.01,0.82,1.2,378.65,151.36,101.27,75.31,0.59,1.54,2.61,16.87,58.92,12.54,1.21,27.21,12.03,100.11,0,TRAIN,3.0
1145,0.61,2.4,0.64,0.22,1.08,1.46,379.6,94.3,53.52,42.13,0.75,2.94,3.94,13.49,74.62,8.13,1.01,14.76,13.43,165.84,-2.63,-16.14,-4.16,0.01,1.0,1.42,575.45,271.58,142.61,113.7,83.68,512.78,6.13,7.6,83.68,2.0,1.4,23.94,11.62,52.84,-4.93,-28.75,-4.93,0.33,1.05,1.7,363.74,102.69,114.6,93.73,79.37,462.84,5.83,9.67,79.37,4.05,1.43,16.85,10.44,81.24,0,TRAIN,3.0
1146,3.14,43.66,2.09,1.05,1.08,1.08,242.38,5.72,222.46,,0.93,12.92,13.92,3.14,92.82,3.38,,0.0,0.0,0.0,-1.76,-5.2,-0.77,0.27,1.08,1.57,158.79,73.15,99.2,48.51,0.64,1.89,2.96,-1.76,63.81,-2.76,,0.0,0.0,0.0,20.97,49.95,5.04,0.9,1.52,1.72,87.56,28.62,50.25,10.03,0.58,1.38,2.38,20.97,58.02,36.13,,0.0,0.0,0.0,0,TRAIN,3.0
1147,-9.72,-19.99,-11.77,0.02,0.33,1.34,441.04,62.1,138.91,200.43,0.5,1.03,2.06,15.44,51.39,1.71,1.32,13.26,30.49,147.57,0.36,0.87,0.5,0.01,0.58,1.43,497.68,125.65,154.52,196.05,0.56,1.34,2.39,21.74,56.09,14.17,1.52,17.21,21.03,73.84,-0.84,-1.62,-0.89,0.02,0.5,1.68,388.49,63.13,104.84,179.03,0.46,0.9,1.94,26.03,46.17,15.45,1.68,12.12,20.69,84.06,0,TRAIN,3.0
1148,-11.36,-99.35,-8.2,0.01,1.09,1.09,262.8,173.52,161.95,,0.75,6.53,8.74,12.19,88.56,-2.52,0.62,6.52,17.01,125.31,0.38,2.59,,0.21,1.05,1.06,186.48,95.84,119.9,0.19,0.75,5.07,6.75,30.01,75.17,13.5,0.67,7.62,11.19,53.37,38.19,72.1,,0.5,2.09,2.09,100.5,49.48,39.44,,0.45,0.84,1.89,74.63,44.53,106.46,3.2,0.01,7.53,28.43,0,TRAIN,3.0
1149,3.27,3.37,12.32,27.63,33.77,33.77,1371.52,179.58,29.23,,0.03,0.03,1.03,3.27,3.05,107.08,3.62,0.0,0.0,0.0,1.99,2.12,,10.3,13.01,13.01,1208.45,197.06,72.67,,0.06,0.07,1.07,2.8,6.44,105.84,4.57,0.0,1.83,4.1,10.04,10.62,,13.83,16.34,16.34,715.1,92.28,36.86,,0.06,0.06,1.06,11.58,5.55,261.43,6.51,0.0,2.24,4.2,0,TRAIN,3.0
1150,0.27,0.65,0.55,0.02,0.89,1.62,759.96,187.94,205.83,160.14,0.47,1.13,2.44,13.09,58.95,11.99,1.02,6.96,26.78,126.37,0.72,1.52,1.64,0.02,0.86,1.68,828.17,177.1,196.53,170.19,0.39,0.81,2.11,14.51,38.58,16.96,0.99,3.1,21.96,308.8,-1.54,-3.6,-3.71,0.06,0.73,1.41,876.66,155.04,191.73,155.94,0.4,0.94,2.33,11.95,40.26,12.99,0.91,9.93,21.9,281.98,0,TRAIN,3.0
1151,5.23,10.49,2.11,0.0,2.22,2.23,147.32,103.47,48.54,0.42,0.5,1.01,2.01,61.62,50.21,12.95,1.98,0.0,22.82,80.93,0.86,1.11,,0.0,4.81,4.82,452.5,395.77,88.57,0.57,23.07,29.99,1.3,16.68,23.07,6.69,16.6,0.0,12.01,52.33,6.51,29.71,,0.0,1.3,1.31,480.21,418.33,344.47,0.78,78.07,356.0,4.56,24.61,78.07,9.81,4.26,0.0,14.55,44.36,0,TRAIN,3.0
1152,0.23,2.87,0.08,0.15,0.43,1.08,133.9,33.16,117.41,77.06,0.92,11.66,12.66,138.31,92.1,0.78,6.22,0.0,50.79,96.17,10.69,58.39,,0.41,0.86,1.19,123.67,42.63,95.6,31.69,0.82,4.46,5.46,147.96,81.69,13.67,4.51,0.0,34.2,64.56,29.66,83.57,,0.62,1.08,1.45,132.56,36.36,78.77,29.4,0.65,1.82,2.82,147.46,64.51,47.68,4.08,0.0,31.45,54.56,0,TRAIN,3.0
1153,-0.05,-0.15,-0.02,0.02,0.56,1.12,113.81,39.17,71.99,40.76,0.64,1.78,2.78,55.2,64.01,7.8,1.29,0.0,17.28,83.28,-27.97,1476.55,-23.62,0.05,0.46,0.78,307.33,128.91,309.56,97.94,1.02,-53.79,-52.79,-27.97,101.89,-22.58,-0.09,0.0,0.0,0.0,-0.84,66.11,-1.3,0.3,0.44,0.95,561.18,77.76,561.66,288.52,1.01,-79.29,-78.29,14.58,101.28,0.29,-0.34,0.0,18.84,70.31,0,TRAIN,3.0
1154,9.9,16.09,7.41,1.09,2.6,2.6,225.41,156.67,103.82,,0.39,0.63,1.63,12.22,38.51,25.7,,0.0,1.74,14.76,0.24,0.43,0.11,1.55,2.21,2.21,172.06,50.78,77.02,,0.45,0.83,1.83,15.88,45.26,0.53,,0.0,7.39,72.24,12.39,31.54,9.93,1.51,1.65,1.65,291.76,23.9,175.2,,0.61,1.55,2.55,22.94,60.72,20.41,,0.0,8.46,37.6,0,TRAIN,3.0
1155,-11.46,-25.47,-1.54,0.85,1.77,1.77,48.8,24.52,26.55,,0.55,1.22,2.22,-11.46,55.01,-20.83,,0.0,0.0,0.0,30.96,92.57,,0.9,1.49,1.49,156.86,58.53,98.46,0.22,0.67,1.99,2.99,34.36,66.56,47.57,7.39,0.0,1.09,5.56,5.71,42.81,,0.02,1.03,1.11,234.25,179.52,162.51,14.83,0.87,6.5,7.5,10.61,86.67,7.75,1.41,12.33,2.17,21.55,0,TRAIN,3.0
1156,-82.11,748.51,-34.44,0.31,0.9,0.9,128.75,99.1,167.26,,1.11,-10.12,-9.12,-36.11,110.97,-74.0,,0.0,19.29,1298.39,17.31,109.61,2.86,0.48,1.19,1.19,60.06,35.28,49.8,,0.84,5.33,6.33,102.63,84.21,20.55,,0.0,14.08,78.96,14.27,52.35,5.17,0.65,1.39,1.39,131.8,68.84,11.02,,0.73,2.67,3.67,72.05,72.73,19.62,,63.74,20.92,73.18,0,TRAIN,3.0
1157,18.28,29.99,81.87,2.32,2.38,2.38,1629.9,39.17,626.48,,0.39,0.64,1.64,18.67,39.03,75.29,9.57,0.0,1.72,13.52,9.93,12.0,48.11,5.01,5.88,5.88,1762.89,257.2,296.38,0.0,0.17,0.21,1.21,9.93,17.19,101.99,,0.0,0.0,0.0,18.64,22.18,117.34,6.12,6.33,6.33,2290.79,74.13,357.89,,0.16,0.19,1.19,18.64,15.95,116.89,,0.0,0.0,0.0,0,TRAIN,3.0
1158,8.02,23.38,7.53,0.09,0.55,1.88,341.83,30.84,66.73,89.75,0.66,1.91,2.91,40.8,65.68,24.5,0.68,0.0,30.78,-257.74,3.36,11.47,6.95,0.31,2.19,4.53,752.77,109.81,58.38,136.54,0.56,1.9,3.41,28.35,55.68,22.97,1.05,0.0,36.84,-74.24,1.42,3.99,3.56,0.0,0.89,1.39,914.66,315.29,109.17,179.0,0.56,1.57,2.82,18.45,55.71,17.83,1.06,27.18,30.05,-429.36,0,TRAIN,3.0
1159,16.57,17.7,42.36,15.41,15.41,15.41,930.51,,58.55,,0.06,0.07,1.07,16.57,6.36,293.31,49.24,0.0,0.0,0.0,9.44,9.84,,25.18,25.18,25.18,1387.41,,54.45,,0.04,0.04,1.04,9.44,3.97,282.3,,0.0,0.0,0.0,10.17,10.73,,18.77,19.08,19.08,1978.1,31.23,102.47,,0.05,0.06,1.06,10.17,5.24,194.13,,0.0,0.0,0.0,0,TRAIN,3.0
1160,-14.3,-18.77,-33.54,0.31,1.13,2.76,853.81,158.51,192.9,318.36,0.24,0.31,1.31,6.94,23.82,-47.36,2.07,0.0,49.82,173.16,0.04,0.07,0.04,0.07,0.87,2.09,352.1,92.6,98.69,141.84,34.33,52.27,1.52,20.21,34.33,6.58,2.18,5.1,13.29,56.9,0.04,0.06,0.05,0.08,0.94,2.1,471.84,123.53,108.3,166.85,31.58,46.15,1.46,20.02,31.58,6.54,1.95,7.68,17.43,56.58,0,TRAIN,3.0
1161,10.42,-23.6,5.24,0.01,0.6,0.6,183.12,153.43,261.05,,1.44,-3.27,-2.27,10.42,144.14,10.07,-3.6,0.0,0.0,0.0,2.88,40.28,1.92,0.23,1.03,1.03,241.86,177.76,222.08,,92.84,1296.78,13.97,2.88,92.84,4.62,1.79,0.0,0.0,0.0,-29.3,479.62,-23.46,-0.3,0.82,0.82,291.42,342.73,305.82,,106.11,-1736.72,-16.37,-20.67,106.11,-22.09,-0.49,0.0,6.92,-346.6,0,TRAIN,3.0
1162,104.88,263.3,39.32,1.46,1.46,1.66,136.47,,81.21,16.92,0.6,1.51,2.51,104.88,60.17,174.33,,0.0,0.0,0.0,23.05,49.7,28.29,1.87,1.87,1.87,446.66,,236.83,,0.54,1.16,2.16,23.05,53.61,43.0,,0.0,0.0,0.0,4.71,20.58,78.0,1.3,1.3,1.3,6030.98,,4600.15,,0.77,3.37,4.37,4.71,77.12,6.1,,0.0,0.0,0.0,0,TRAIN,3.0
1163,-0.06,-9.91,-0.9,0.06,0.36,1.98,5210.24,768.23,2571.99,4209.3,0.99,156.29,157.29,-0.06,99.36,0.32,33.66,44.56,0.0,0.0,-3.42,-24.79,-5.33,0.04,0.33,1.23,567.33,133.49,316.94,406.61,0.86,6.25,7.25,-3.42,86.21,-3.44,15.58,23.96,0.0,0.0,-0.34,-4.1,-599.64,0.3,0.26,1.14,633573.77,-18489.6,321178.91,479493.16,0.92,10.89,11.89,-0.34,91.59,-0.09,28.16,36.35,0.0,0.0,0,TRAIN,3.0
1164,0.62,0.78,0.55,0.01,2.05,2.13,324.38,128.06,15.61,5.35,0.21,0.26,1.26,31.64,20.79,57.09,1.4,14.77,27.64,69.18,2.05,5.5,,0.02,0.96,1.17,253.93,143.62,152.63,32.92,0.63,1.69,2.69,18.26,62.77,12.36,1.52,1.24,8.16,226.57,14.83,28.39,7.84,0.69,1.28,1.34,193.0,42.76,67.62,3.75,0.48,0.91,1.91,35.17,47.77,43.17,1.25,5.64,7.89,33.25,0,TRAIN,3.0
1165,-72.24,117.48,-30.76,0.27,0.53,0.59,155.0,35.27,139.81,8.72,1.61,-2.63,-1.63,3.44,161.49,-43.58,0.2,0.0,32.23,-370.53,15.86,80.73,12.35,3.36,3.97,5.19,283.48,16.87,27.7,33.95,0.8,4.09,5.09,58.47,80.35,26.25,1.85,0.0,33.18,73.51,-19.8,-821.93,-11.94,1.94,2.71,3.01,219.48,19.88,25.87,7.67,0.98,40.52,41.52,32.69,97.59,-10.88,1.37,0.0,31.65,135.07,0,TRAIN,3.0
1166,1.61,1.92,5.44,6.21,6.21,6.21,624.58,,195.8,,0.16,0.19,1.19,1.61,16.11,10.01,,0.0,0.0,0.0,5.03,17.93,,0.41,0.41,0.41,1024.8,,729.02,,0.72,2.56,3.56,5.03,71.93,7.0,0.4,0.0,0.0,0.0,-0.34,-10.18,,0.11,0.13,0.13,2740.99,68.2,2621.26,,0.97,29.25,30.25,-0.34,96.69,0.11,0.04,0.0,0.0,0.0,0,TRAIN,3.0
1167,0.08,0.1,0.52,0.02,1.56,2.74,2318.66,152.5,195.74,235.16,0.14,0.17,1.22,7.12,17.78,51.53,1.14,0.0,44.85,118.87,0.08,0.09,0.53,0.09,1.57,3.12,2545.06,140.18,186.76,290.93,0.08,0.09,1.14,5.73,8.28,83.33,1.15,0.0,27.69,122.09,0.05,0.06,0.32,0.2,1.89,3.21,2193.06,153.3,159.1,209.59,0.08,0.09,1.14,6.25,8.19,75.63,1.16,0.0,26.08,113.64,0,TRAIN,3.0
1168,-2.38,-3.52,,2.17,3.1,3.1,316.81,360.0,387.28,,0.32,0.48,1.48,-2.38,32.26,-7.39,,0.0,0.0,0.0,23.04,25.46,7.33,5.1,6.19,6.2,115.89,11.87,10.93,0.21,0.1,0.11,1.11,23.04,9.54,384.33,2.22,0.0,0.0,0.0,-50.62,-58.19,-15.54,4.44,4.44,4.5,111.78,,14.39,0.84,0.13,0.15,1.15,-50.62,13.01,-229.85,2.1,0.0,0.0,0.0,0,TRAIN,3.0
1169,-2.91,-7.27,-1.26,0.12,1.67,1.92,158.01,109.66,70.62,18.06,0.6,1.5,2.5,31.11,60.01,20.92,4.12,0.0,14.77,66.37,18.38,45.83,3.44,0.48,1.51,1.56,68.19,40.46,39.22,2.1,0.6,1.49,2.49,64.5,59.89,40.21,4.38,0.0,8.64,60.19,23.02,49.09,11.16,0.31,1.89,1.95,176.5,130.14,82.75,5.01,0.53,1.13,2.13,55.43,53.1,48.59,6.14,0.0,15.72,48.38,0,TRAIN,3.0
1170,0.65,-14.45,0.57,0.09,0.65,0.81,317.18,172.11,306.04,49.87,1.05,-23.21,-22.21,0.65,104.5,2.72,-0.21,0.0,0.0,0.0,-7.36,-2744.72,-6.19,0.09,0.54,0.8,305.91,117.48,263.48,70.43,1.0,371.75,372.75,-7.36,99.73,4.46,0.01,0.0,0.0,0.0,2.6,-270.7,2.12,0.15,0.29,0.76,296.78,29.6,217.29,101.24,1.01,-105.13,-104.13,2.6,100.96,11.53,-0.02,0.0,0.0,0.0,0,TRAIN,3.0
1171,17.93,75.5,76.33,0.02,0.03,0.03,1549.54,10.07,1168.24,,0.76,3.21,4.21,17.93,76.25,23.52,0.24,0.0,0.0,0.0,0.18,0.37,0.44,0.08,0.72,1.69,884.94,93.69,147.88,144.01,50.68,102.92,2.03,8.5,50.68,3.94,1.16,0.0,14.15,63.76,1.43,4.37,1.55,0.02,0.72,1.17,394.28,94.21,85.65,63.41,67.22,205.61,3.06,17.88,67.22,5.67,1.09,23.99,12.28,54.78,0,TRAIN,3.0
1172,-13.49,-15.56,-6.78,5.83,6.5,6.89,182.93,14.48,21.62,8.75,0.13,0.15,1.15,61.83,13.34,-31.73,5.26,0.0,37.85,105.31,9.74,11.56,4.34,5.68,6.91,6.91,162.17,26.55,21.56,,0.16,0.19,1.19,83.58,15.69,117.73,11.82,0.0,32.9,81.53,19.17,20.87,10.45,9.83,12.97,12.97,198.36,45.82,14.58,,0.08,0.09,1.09,77.23,8.11,268.23,25.62,0.0,31.64,70.7,0,TRAIN,3.0
1173,1.34,1.91,2.25,0.16,0.98,1.73,610.96,107.8,130.33,99.29,0.3,0.42,1.42,25.47,29.58,44.01,1.3,0.0,40.49,95.08,-10.3,-15.91,-17.55,0.06,0.6,1.34,620.09,85.52,159.27,117.9,0.35,0.54,1.54,16.97,35.24,7.54,1.13,0.0,33.56,125.33,0.87,1.31,1.43,0.16,0.57,1.42,596.41,61.61,154.79,130.87,0.33,0.5,1.5,28.27,33.39,36.1,1.16,0.0,32.44,84.23,0,TRAIN,3.0
